,index,tweet_id,tweet_content
8341,26,1249534887691984897,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres #coronavirus https://t.co/CVFx7quKLx via @epochtimes https://t.co/4rLMwdGEOV
8346,26,1249184430834548736,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/XJRfGFFNSG https://t.co/E9LwQ6N1eF
8350,26,1249068407623991296,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres! https://t.co/ckCK7MFxc8 via @epochtimes
8351,26,1249040835368411141,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/1EBwH2EsAU via @epochtimes
8353,26,1249016379262423040,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/UWublw0khM"
8354,26,1249012687243055104,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

VIDEO LINK INCLUDED
This is a must watch!
The invisible enemy is formidable.

 ⁦@realDonaldTrump⁩ ⁦@RealJamesWoods⁩ ⁦@RandPaul⁩ ⁦@marklevinshow⁩  https://t.co/XhFkbZcxNY"
8357,26,1248815500445925377,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/XhFkbZcxNY
8358,26,1248779761410887687,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/X2msmmVNPA"
8364,26,1248252592385392640,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/xMKI29RI3C"
8366,26,1248221652699185152,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/6gpRyfSvGP

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/vg6lSku7NE"
8367,26,1248147353392963584,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/Sk8WB6bpWx via @epochtimes
8368,26,1248133181015912448,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/ec9YcjUp26
8369,26,1248067946653421568,"@ScottMorrisonMP @SecPompeo Good efforts!
 Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres. #coronavirus #COVID19au #CCPVirus 

https://t.co/mMCOop6qtt"
8370,26,1248066105605632000,"@timand2037 @CGTNOfficial Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres.  #Wuhan #coronavirus #CCPVirus 

https://t.co/mMCOop6qtt"
8371,26,1248065917864402944,"@tequaneV Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres.   #Wuhan #WuhanVirus #coronavirus 

https://t.co/mMCOop6qtt"
8372,26,1248054575950704643,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/Lwzsoh9Tfn via @epochtimes
8375,26,1247997157493243904,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres 
#China #COVID19 #CoronavirusPandemic 
https://t.co/UjzlZuHrEI via @epochtimes"
8378,26,1247958806493040646,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/PC7FmIEmXO

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/c8EVYwb708"
8379,26,1247937963708698626,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/F3YPGVuWIO via @epochtimes
8380,26,1247926695312662532,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/zgE4CRazXL via @epochtimes
8381,26,1247912056986181642,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/5cb8D6DtZZ via @epochtimes
8382,26,1247909378679767040,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/bzK1ZnqZzs via @epochtimes
8388,26,1247880677107945472,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/neH7QXo4vp https://t.co/UuOkcut1Q5
8389,26,1247880669927297026,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/FCk8PhBGTt https://t.co/UEtOrnZdoc
8392,26,1247871964234027008,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
RT https://t.co/nQBlYKZqR8 via @epochtimes @ixoye49"
8394,26,1247832051299934209,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/IzKlVnXuBy
8397,26,1247799780056510470,"#MOSTenlighteningVIRUS 👇

Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/hZoWRq4vqw"
8399,26,1247760438827167751,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/o3HG6gafQL

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/wTtvdIfEWj"
8401,26,1247742722913357826,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/4G23iWPtk3

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/CXME9DSWeY"
8402,26,1247731501719883776,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/PJq6IbB9ZZ

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/DETJrmyjJs"
8403,26,1247722885931610112,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/GaP3sRjGQk
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/jMQ0OVG4K0"
8404,26,1247722082504302592,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
RT
https://t.co/nQBlYLh1IG"
8407,26,1247712883011735552,"@nowthisnews @wenyunchao English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8408,26,1247712347898208261,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/dJmzxeloZO

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/jnSwkl8pDz"
8409,26,1247712101956714497,"@SYC999 English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8410,26,1247711194145751041,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/wN1B7sptKy vía @news_ntd
8412,26,1247709507419099141,"@cityoftoronto @epdevilla English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8413,26,1247709405384187908,"@washingtonpost English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8414,26,1247709331275087874,"@Reuters English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8415,26,1247709026584072199,"@VOAChinese @jtiany1 English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8417,26,1247708818466840578,"@SenRickScott @realDonaldTrump @WHO English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8418,26,1247708440736260096,"English: EET獨家深入報導中共肺炎紀錄片，今天（美東時間）8點首播，敬請關注和傳播：
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/r0laIVzJ75"
8419,26,1247707539371782144,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/SNq0vHcGMk"
8421,26,1247705751092674563,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/z4hI0bqtJQ
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/B05BaSbOyC"
8422,26,1247701918077444096,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/mn2L72EXdh
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/B3OhTMKX1P"
8423,26,1247701166051356672,"중공바이러스에 관련된 다큐가 나왔네요🤭
각종 문제에 대한 다큐가 시리즈로 나올듯 합니다🙄
진실을 알아가는 인류가 올바른 판단을 할수 있게 빠른 대응을 하네요🙏
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/i6cyCtkdea"
8426,26,1247693849767673857,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/To24t5H08U

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/V0gfvGs6dD"
8427,26,1247693376016834560,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/j56fWvSusZ

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/uOywljGnxG"
8428,26,1247692238685114378,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/XImde2Mqim 来自 @epochtimes
8430,26,1247691375992324096,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/j22h5ctksM
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/QwbCguWnWl"
8431,26,1247690039250821120,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/qb6NjfUcDa
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/hDu5YOK5X2"
8432,26,1247689820832518145,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/1EBwH2EsAU via @epochtimes
8434,26,1247683388439478273,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/mKPp8UOq7H

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/zl8rhoT0Tt"
8435,26,1247680031423254529,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/JB9abySCDu"
8438,26,1247676279635103744,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/nv5Y8h0lzj

For the latest US and political news download The Epoch Times app now! https://t.co/p23B0nWCFf"
8440,26,1247674111150743552,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/cr0USP1A8A via @epochtimes
8441,26,1247671598686978048,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/UeKnED8M17
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/XhybI4eRjP"
8442,26,1247670683884310528,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/g3kDKJUtJa

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/L07wlX1oUs"
8443,26,1247669564965560320,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/e2JtsTckmO."
8444,26,1247668424064598016,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/HDO7cvg5uX

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/94jO1EtEaN"
8446,26,1247658473585889280,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/EUSng1y7ZB 來自 @epochtimes
8448,26,1247657027309989889,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/1rXjSkWuwB"
8449,26,1247656782106894340,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/VCPCT1ftnA

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/MIDV9bTlSc"
8450,26,1247655245502656512,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/uQ7Ard8WzY
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/T1g19gJi4B"
8452,26,1247654474283450368,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/tMSKKf687Z

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/nZWtIsTzrG"
8453,26,1247653422725312512,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/ciwcnPD7qP via @epochtimes
8456,26,1247647835828490242,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/2jw7DdnGDm

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/geVZ3OLMHR"
8458,26,1247645502210015233,"Must watch! #COVID19
#coronavirus
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/F1TijsYRc5
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/wgA25HLpoI"
8461,26,1247641785322668033,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/vRIjdbL1Oo 來自 @epochtimes
8464,26,1247640501257371648,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/cdDyV5rTiz via @epochtimes
8467,26,1247637291302031367,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/L1f0JXunr6

For the latest US and political news download The Epoch Times app now! https://t.co/7gw8QCJdZ4"
8468,26,1247634689679998976,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/aanB3rmWzZ
8471,26,1247633738068103173,"全球首映 敬请关注：
独家深入报导中共肺炎纪录片，今天（美东20点，英国8日凌晨1点）YouTube 首播，FaceBook （美东21点，英国8日凌晨2点）首播【#CCP病毒起源】#CCPVirus
Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/geAFk1XCwu via @epochtimes"
8472,26,1247633242775306248,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/ZvJMLEY08n"
8476,26,1247626543683317762,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/Apfw6ZqVWH."
8477,26,1247624066426474496,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/f2093o38gD"
8478,26,1247623771768356866,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/EtInejgPhK

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/KEkLDED0jz"
8480,26,1247620104189349893,Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres https://t.co/ZlRe9gLExC via @epochtimes
8481,26,1247618979578798080,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
9pm ET on YouTube

https://t.co/cxlCkmyIdF

Download The Epoch Times app 
https://t.co/0UGPTGBnH1"
8482,26,1247618373883740162,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/8JFgq5z65r
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/jHPRWAJd5y"
8483,26,1247618113274884096,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres

https://t.co/6UaMiE0fCS

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/TRl538ZEX6"
8484,26,1247617652593434624,"Programming Alert: Exclusive Documentary on Origin of the CCP Virus Premieres
https://t.co/3AuYtL3Glf
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/T4vQjheei7"
